purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
T0205,C031,P005,1,2023-02-04 00:00:00,Store A,George Martinez,San Francisco,2023-04-01,Tablet,Electronics,906.71,906.71
T0206,C098,P017,4,2023-02-04 04:00:00,Store B,Alice Davis,Portland,2023-10-19,Socks,Clothing,89.08,356.32
T0207,C080,P037,2,2023-02-04 08:00:00,Store A,Charlie Rodriguez,Seattle,2023-08-26,Travel Guide,Books,38.58,77.16
T0208,C046,P036,2,2023-02-04 12:00:00,Store A,Eric Patel,Los Angeles,2023-05-16,Comic Book,Books,31.97,63.94
T0209,C084,P019,1,2023-02-04 16:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Shorts,Clothing,102.87,102.87
T0210,C081,P027,1,2023-02-04 20:00:00,Store B,Charlie Anderson,San Diego,2023-08-29,Curtains,Home & Garden,37.36,37.36
T0211,C060,P034,1,2023-02-05 00:00:00,Store B,Alice Brown,Portland,2023-06-27,Textbook,Books,16.26,16.26
T0212,C028,P011,1,2023-02-05 04:00:00,Store A,Quinn Rodriguez,San Francisco,2023-03-23,T-Shirt,Clothing,87.89,87.89
T0213,C084,P045,2,2023-02-05 08:00:00,Store C,Charlie Miller,Seattle,2023-09-07,Running Shoes,Sports,135.15,270.3
T0214,C074,P047,5,2023-02-05 12:00:00,Store B,Teresa Wilson,San Diego,2023-08-08,Resistance Bands,Sports,382.56,1912.8
T0215,C090,P012,2,2023-02-05 16:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Jeans,Clothing,120.1,240.2
T0216,C074,P021,2,2023-02-05 20:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Coffee Maker,Home & Garden,293.12,586.24
T0217,C094,P011,1,2023-02-06 00:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,T-Shirt,Clothing,87.89,87.89
T0218,C076,P039,1,2023-02-06 04:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,Poetry,Books,21.2,21.2
T0219,C077,P028,1,2023-02-06 08:00:00,Store B,Quinn Wilson,Los Angeles,2023-08-17,Pillow,Home & Garden,22.22,22.22
T0220,C095,P005,2,2023-02-06 12:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Tablet,Electronics,906.71,1813.42
T0221,C064,P017,4,2023-02-06 16:00:00,Store A,Patricia Jackson,Portland,2023-07-09,Socks,Clothing,89.08,356.32
T0222,C032,P020,2,2023-02-06 20:00:00,Store A,Charlie Chen,Seattle,2023-04-04,Scarf,Clothing,114.39,228.78
T0223,C009,P041,1,2023-02-07 00:00:00,Store C,Steve Garcia,San Francisco,2023-01-25,Yoga Mat,Sports,372.88,372.88
T0224,C089,P046,1,2023-02-07 04:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Water Bottle,Sports,187.65,187.65
T0225,C081,P012,2,2023-02-07 08:00:00,Store B,Charlie Anderson,San Diego,2023-08-29,Jeans,Clothing,120.1,240.2
T0226,C086,P006,1,2023-02-07 12:00:00,Store C,Alice Patel,Portland,2023-09-13,Smartphone,Electronics,94.23,94.23
T0227,C044,P017,3,2023-02-07 16:00:00,Store C,Quinn Singh,Sacramento,2023-05-10,Socks,Clothing,89.08,267.24
T0228,C032,P019,3,2023-02-07 20:00:00,Store B,Charlie Chen,Seattle,2023-04-04,Shorts,Clothing,102.87,308.61
T0229,C005,P026,2,2023-02-08 00:00:00,Store B,George Miller,Seattle,2023-01-13,Rug,Home & Garden,140.11,280.22
T0230,C059,P048,1,2023-02-08 04:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Jump Rope,Sports,21.98,21.98
T0231,C079,P044,1,2023-02-08 08:00:00,Store B,Hannah Patel,Portland,2023-08-23,Soccer Ball,Sports,218.51,218.51
T0232,C063,P044,1,2023-02-08 12:00:00,Store A,George Davis,San Diego,2023-07-06,Soccer Ball,Sports,218.51,218.51
T0233,C067,P032,1,2023-02-08 16:00:00,Store B,Quinn Martinez,Seattle,2023-07-18,Cookbook,Books,26.36,26.36
T0234,C096,P006,1,2023-02-08 20:00:00,Store B,Hannah Brown,San Francisco,2023-10-13,Smartphone,Electronics,94.23,94.23
T0235,C059,P036,2,2023-02-09 00:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Comic Book,Books,31.97,63.94
T0236,C073,P038,2,2023-02-09 04:00:00,Store C,Patricia Kim,Seattle,2023-08-05,Self-Help,Books,36.41,72.82
T0237,C090,P011,1,2023-02-09 08:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,T-Shirt,Clothing,87.89,87.89
T0238,C064,P033,1,2023-02-09 12:00:00,Store A,Patricia Jackson,Portland,2023-07-09,Biography,Books,16.93,16.93
T0239,C081,P024,1,2023-02-09 16:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Lamp,Home & Garden,241.63,241.63
T0240,C094,P023,1,2023-02-09 20:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Vacuum,Home & Garden,107.04,107.04
T0241,C098,P015,3,2023-02-10 00:00:00,Store A,Alice Davis,Portland,2023-10-19,Shoes,Clothing,31.1,93.3
T0242,C034,P027,1,2023-02-10 04:00:00,Store C,Quinn Brown,Sacramento,2023-04-10,Curtains,Home & Garden,37.36,37.36
T0243,C097,P011,1,2023-02-10 08:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,T-Shirt,Clothing,87.89,87.89
T0244,C072,P050,1,2023-02-10 12:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Skateboard,Sports,37.31,37.31
T0245,C049,P017,3,2023-02-10 16:00:00,Store A,Patricia Chen,San Francisco,2023-05-25,Socks,Clothing,89.08,267.24
T0246,C069,P014,2,2023-02-10 20:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Jacket,Clothing,100.98,201.96
T0247,C100,P027,1,2023-02-11 00:00:00,Store A,Eric Davis,Seattle,2023-10-25,Curtains,Home & Garden,37.36,37.36
T0248,C072,P018,2,2023-02-11 04:00:00,Store B,Charlie Kim,Seattle,2023-08-02,Dress,Clothing,90.28,180.56
T0249,C057,P028,2,2023-02-11 08:00:00,Store A,Ian Chen,Seattle,2023-06-18,Pillow,Home & Garden,22.22,44.44
T0250,C082,P047,4,2023-02-11 12:00:00,Store C,Rachel Rodriguez,San Francisco,2023-09-01,Resistance Bands,Sports,382.56,1530.24
T0251,C047,P047,1,2023-02-11 16:00:00,Store A,Bob Garcia,Portland,2023-05-19,Resistance Bands,Sports,382.56,382.56
T0252,C020,P004,3,2023-02-11 20:00:00,Store A,George Garcia,Portland,2023-02-27,Monitor,Electronics,465.48,1396.44
T0253,C031,P007,4,2023-02-12 00:00:00,Store B,George Martinez,San Francisco,2023-04-01,Headphones,Electronics,104.15,416.6
T0254,C031,P045,4,2023-02-12 04:00:00,Store A,George Martinez,San Francisco,2023-04-01,Running Shoes,Sports,135.15,540.6
T0255,C035,P035,2,2023-02-12 08:00:00,Store B,Quinn Martinez,Sacramento,2023-04-13,Magazine,Books,20.01,40.02
T0256,C032,P048,2,2023-02-12 12:00:00,Store C,Charlie Chen,Seattle,2023-04-04,Jump Rope,Sports,21.98,43.96
T0257,C082,P009,1,2023-02-12 16:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,USB Cable,Electronics,572.28,572.28
T0258,C039,P008,3,2023-02-12 20:00:00,Store B,Bob Thompson,Los Angeles,2023-04-25,Webcam,Electronics,1242.77,3728.31
T0259,C059,P045,2,2023-02-13 00:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Running Shoes,Sports,135.15,270.3
T0260,C096,P017,2,2023-02-13 04:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Socks,Clothing,89.08,178.16
T0261,C070,P017,1,2023-02-13 08:00:00,Store B,Eric Brown,Sacramento,2023-07-27,Socks,Clothing,89.08,89.08
T0262,C084,P049,2,2023-02-13 12:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Bicycle,Sports,71.3,142.6
T0263,C038,P033,3,2023-02-13 16:00:00,Store A,Alice Kim,Seattle,2023-04-22,Biography,Books,16.93,50.79
T0264,C041,P032,1,2023-02-13 20:00:00,Store B,Fiona Lee,Seattle,2023-05-01,Cookbook,Books,26.36,26.36
T0265,C012,P008,3,2023-02-14 00:00:00,Store A,Fiona Davis,Sacramento,2023-02-03,Webcam,Electronics,1242.77,3728.31
T0266,C037,P019,2,2023-02-14 04:00:00,Store B,Eric Chen,Portland,2023-04-19,Shorts,Clothing,102.87,205.74
T0267,C052,P038,3,2023-02-14 08:00:00,Store B,Charlie Patel,Los Angeles,2023-06-03,Self-Help,Books,36.41,109.23
T0268,C039,P003,1,2023-02-14 12:00:00,Store B,Bob Thompson,Los Angeles,2023-04-25,Keyboard,Electronics,836.83,836.83
T0269,C023,P005,1,2023-02-14 16:00:00,Store C,Eric Chen,Portland,2023-03-08,Tablet,Electronics,906.71,906.71
T0270,C029,P013,4,2023-02-14 20:00:00,Store B,Quinn Jackson,San Francisco,2023-03-26,Sweater,Clothing,48.06,192.24
T0271,C069,P047,1,2023-02-15 00:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Resistance Bands,Sports,382.56,382.56
T0272,C043,P046,3,2023-02-15 04:00:00,Store C,Kevin Wilson,Seattle,2023-05-07,Water Bottle,Sports,187.65,562.95
T0273,C061,P031,1,2023-02-15 08:00:00,Store A,Rachel Lee,Portland,2023-06-30,Fiction Novel,Books,37.84,37.84
T0274,C073,P016,2,2023-02-15 12:00:00,Store C,Patricia Kim,Seattle,2023-08-05,Hat,Clothing,26.72,53.44
T0275,C085,P050,1,2023-02-15 16:00:00,Store C,Ian Patel,Portland,2023-09-10,Skateboard,Sports,37.31,37.31
T0276,C012,P032,2,2023-02-15 20:00:00,Store C,Fiona Davis,Sacramento,2023-02-03,Cookbook,Books,26.36,52.72
T0277,C091,P022,1,2023-02-16 00:00:00,Store C,Alice Davis,Seattle,2023-09-28,Blender,Home & Garden,162.15,162.15
T0278,C081,P029,1,2023-02-16 04:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Candle,Home & Garden,289.35,289.35
T0279,C022,P022,1,2023-02-16 08:00:00,Store B,Ian Rodriguez,Seattle,2023-03-05,Blender,Home & Garden,162.15,162.15
T0280,C095,P043,1,2023-02-16 12:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Tennis Racket,Sports,311.68,311.68
T0281,C097,P003,5,2023-02-16 16:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Keyboard,Electronics,836.83,4184.15
T0282,C017,P010,4,2023-02-16 20:00:00,Store A,Alice Chen,Portland,2023-02-18,Power Bank,Electronics,234.24,936.96
T0283,C052,P042,1,2023-02-17 00:00:00,Store C,Charlie Patel,Los Angeles,2023-06-03,Dumbbells,Sports,283.86,283.86
T0284,C091,P021,2,2023-02-17 04:00:00,Store C,Alice Davis,Seattle,2023-09-28,Coffee Maker,Home & Garden,293.12,586.24
T0285,C088,P016,1,2023-02-17 08:00:00,Store B,Patricia Patel,San Francisco,2023-09-19,Hat,Clothing,26.72,26.72
T0286,C040,P012,2,2023-02-17 12:00:00,Store B,Laura Jackson,Portland,2023-04-28,Jeans,Clothing,120.1,240.2
T0287,C043,P002,3,2023-02-17 16:00:00,Store A,Kevin Wilson,Seattle,2023-05-07,Mouse,Electronics,725.12,2175.36
T0288,C061,P041,4,2023-02-17 20:00:00,Store B,Rachel Lee,Portland,2023-06-30,Yoga Mat,Sports,372.88,1491.52
T0289,C071,P024,1,2023-02-18 00:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Lamp,Home & Garden,241.63,241.63
T0290,C081,P035,3,2023-02-18 04:00:00,Store B,Charlie Anderson,San Diego,2023-08-29,Magazine,Books,20.01,60.03
T0291,C061,P030,1,2023-02-18 08:00:00,Store B,Rachel Lee,Portland,2023-06-30,Picture Frame,Home & Garden,253.25,253.25
T0292,C069,P030,5,2023-02-18 12:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Picture Frame,Home & Garden,253.25,1266.25
T0293,C088,P047,1,2023-02-18 16:00:00,Store C,Patricia Patel,San Francisco,2023-09-19,Resistance Bands,Sports,382.56,382.56
T0294,C011,P035,2,2023-02-18 20:00:00,Store C,Michael Rodriguez,Seattle,2023-01-31,Magazine,Books,20.01,40.02
T0295,C049,P019,2,2023-02-19 00:00:00,Store A,Patricia Chen,San Francisco,2023-05-25,Shorts,Clothing,102.87,205.74
T0296,C086,P050,2,2023-02-19 04:00:00,Store B,Alice Patel,Portland,2023-09-13,Skateboard,Sports,37.31,74.62
T0297,C096,P008,1,2023-02-19 08:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Webcam,Electronics,1242.77,1242.77
T0298,C073,P026,4,2023-02-19 12:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Rug,Home & Garden,140.11,560.44
T0299,C075,P049,1,2023-02-19 16:00:00,Store C,Alice Wilson,Los Angeles,2023-08-11,Bicycle,Sports,71.3,71.3
T0300,C027,P040,2,2023-02-19 20:00:00,Store C,Ian Patel,Seattle,2023-03-20,Reference Book,Books,48.19,96.38
T0301,C068,P007,1,2023-02-20 00:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Headphones,Electronics,104.15,104.15
T0302,C075,P030,1,2023-02-20 04:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Picture Frame,Home & Garden,253.25,253.25
T0303,C048,P007,2,2023-02-20 08:00:00,Store C,Kevin Singh,San Francisco,2023-05-22,Headphones,Electronics,104.15,208.3
T0304,C051,P003,1,2023-02-20 12:00:00,Store C,Fiona Miller,Sacramento,2023-05-31,Keyboard,Electronics,836.83,836.83
T0305,C062,P001,1,2023-02-20 16:00:00,Store A,Julia Kim,Portland,2023-07-03,Laptop,Electronics,102.12,102.12
T0306,C007,P036,1,2023-02-20 20:00:00,Store C,Diana Miller,Seattle,2023-01-19,Comic Book,Books,31.97,31.97
T0307,C057,P025,1,2023-02-21 00:00:00,Store B,Ian Chen,Seattle,2023-06-18,Plant Pot,Home & Garden,92.19,92.19
T0308,C043,P037,3,2023-02-21 04:00:00,Store A,Kevin Wilson,Seattle,2023-05-07,Travel Guide,Books,38.58,115.74
T0309,C057,P001,3,2023-02-21 08:00:00,Store B,Ian Chen,Seattle,2023-06-18,Laptop,Electronics,102.12,306.36
T0310,C029,P015,1,2023-02-21 12:00:00,Store A,Quinn Jackson,San Francisco,2023-03-26,Shoes,Clothing,31.1,31.1
T0311,C096,P037,1,2023-02-21 16:00:00,Store B,Hannah Brown,San Francisco,2023-10-13,Travel Guide,Books,38.58,38.58
T0312,C079,P013,1,2023-02-21 20:00:00,Store C,Hannah Patel,Portland,2023-08-23,Sweater,Clothing,48.06,48.06
T0313,C084,P040,1,2023-02-22 00:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Reference Book,Books,48.19,48.19
T0314,C091,P008,2,2023-02-22 04:00:00,Store A,Alice Davis,Seattle,2023-09-28,Webcam,Electronics,1242.77,2485.54
T0315,C072,P005,2,2023-02-22 08:00:00,Store B,Charlie Kim,Seattle,2023-08-02,Tablet,Electronics,906.71,1813.42
T0316,C023,P009,1,2023-02-22 12:00:00,Store A,Eric Chen,Portland,2023-03-08,USB Cable,Electronics,572.28,572.28
T0317,C075,P001,1,2023-02-22 16:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Laptop,Electronics,102.12,102.12
T0318,C079,P036,1,2023-02-22 20:00:00,Store C,Hannah Patel,Portland,2023-08-23,Comic Book,Books,31.97,31.97
T0319,C088,P035,3,2023-02-23 00:00:00,Store C,Patricia Patel,San Francisco,2023-09-19,Magazine,Books,20.01,60.03
T0320,C067,P002,5,2023-02-23 04:00:00,Store B,Quinn Martinez,Seattle,2023-07-18,Mouse,Electronics,725.12,3625.6
T0321,C031,P040,1,2023-02-23 08:00:00,Store B,George Martinez,San Francisco,2023-04-01,Reference Book,Books,48.19,48.19
T0322,C052,P023,1,2023-02-23 12:00:00,Store B,Charlie Patel,Los Angeles,2023-06-03,Vacuum,Home & Garden,107.04,107.04
T0323,C061,P009,3,2023-02-23 16:00:00,Store A,Rachel Lee,Portland,2023-06-30,USB Cable,Electronics,572.28,1716.84
T0324,C082,P034,4,2023-02-23 20:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Textbook,Books,16.26,65.04
T0325,C077,P046,1,2023-02-24 00:00:00,Store B,Quinn Wilson,Los Angeles,2023-08-17,Water Bottle,Sports,187.65,187.65
T0326,C060,P014,1,2023-02-24 04:00:00,Store A,Alice Brown,Portland,2023-06-27,Jacket,Clothing,100.98,100.98
T0327,C100,P004,1,2023-02-24 08:00:00,Store C,Eric Davis,Seattle,2023-10-25,Monitor,Electronics,465.48,465.48
T0328,C080,P030,2,2023-02-24 12:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Picture Frame,Home & Garden,253.25,506.5
T0329,C047,P031,1,2023-02-24 16:00:00,Store B,Bob Garcia,Portland,2023-05-19,Fiction Novel,Books,37.84,37.84
T0330,C026,P038,1,2023-02-24 20:00:00,Store C,Oscar Brown,Los Angeles,2023-03-17,Self-Help,Books,36.41,36.41
T0331,C035,P011,2,2023-02-25 00:00:00,Store C,Quinn Martinez,Sacramento,2023-04-13,T-Shirt,Clothing,87.89,175.78
T0332,C048,P035,1,2023-02-25 04:00:00,Store A,Kevin Singh,San Francisco,2023-05-22,Magazine,Books,20.01,20.01
T0333,C036,P008,3,2023-02-25 08:00:00,Store B,Bob Davis,San Diego,2023-04-16,Webcam,Electronics,1242.77,3728.31
T0334,C040,P003,1,2023-02-25 12:00:00,Store B,Laura Jackson,Portland,2023-04-28,Keyboard,Electronics,836.83,836.83
T0335,C053,P014,1,2023-02-25 16:00:00,Store A,Diana Kim,Sacramento,2023-06-06,Jacket,Clothing,100.98,100.98
T0336,C038,P013,2,2023-02-25 20:00:00,Store C,Alice Kim,Seattle,2023-04-22,Sweater,Clothing,48.06,96.12
T0337,C096,P045,1,2023-02-26 00:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Running Shoes,Sports,135.15,135.15
T0338,C021,P032,5,2023-02-26 04:00:00,Store C,Hannah Brown,San Francisco,2023-03-02,Cookbook,Books,26.36,131.8
T0339,C074,P034,2,2023-02-26 08:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Textbook,Books,16.26,32.52
T0340,C065,P045,1,2023-02-26 12:00:00,Store C,Patricia Anderson,Portland,2023-07-12,Running Shoes,Sports,135.15,135.15
T0341,C100,P019,2,2023-02-26 16:00:00,Store A,Eric Davis,Seattle,2023-10-25,Shorts,Clothing,102.87,205.74
T0342,C028,P038,1,2023-02-26 20:00:00,Store C,Quinn Rodriguez,San Francisco,2023-03-23,Self-Help,Books,36.41,36.41
T0343,C064,P016,4,2023-02-27 00:00:00,Store C,Patricia Jackson,Portland,2023-07-09,Hat,Clothing,26.72,106.88
T0344,C099,P002,1,2023-02-27 04:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Mouse,Electronics,725.12,725.12
T0345,C094,P040,2,2023-02-27 08:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Reference Book,Books,48.19,96.38
T0346,C092,P017,1,2023-02-27 12:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Socks,Clothing,89.08,89.08
T0347,C049,P034,1,2023-02-27 16:00:00,Store B,Patricia Chen,San Francisco,2023-05-25,Textbook,Books,16.26,16.26
T0348,C038,P042,3,2023-02-27 20:00:00,Store C,Alice Kim,Seattle,2023-04-22,Dumbbells,Sports,283.86,851.58
T0349,C084,P016,3,2023-02-28 00:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Hat,Clothing,26.72,80.16
T0350,C097,P038,1,2023-02-28 04:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,Self-Help,Books,36.41,36.41
T0351,C076,P002,1,2023-02-28 08:00:00,Store B,Teresa Brown,Los Angeles,2023-08-14,Mouse,Electronics,725.12,725.12
T0352,C078,P002,3,2023-02-28 12:00:00,Store B,Diana Garcia,Seattle,2023-08-20,Mouse,Electronics,725.12,2175.36
T0353,C052,P026,4,2023-02-28 16:00:00,Store A,Charlie Patel,Los Angeles,2023-06-03,Rug,Home & Garden,140.11,560.44
T0354,C089,P013,1,2023-02-28 20:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Sweater,Clothing,48.06,48.06
T0355,C040,P047,1,2023-03-01 00:00:00,Store A,Laura Jackson,Portland,2023-04-28,Resistance Bands,Sports,382.56,382.56
T0356,C057,P031,1,2023-03-01 04:00:00,Store A,Ian Chen,Seattle,2023-06-18,Fiction Novel,Books,37.84,37.84
T0357,C066,P034,3,2023-03-01 08:00:00,Store C,Teresa Davis,San Francisco,2023-07-15,Textbook,Books,16.26,48.78
T0358,C073,P039,1,2023-03-01 12:00:00,Store A,Patricia Kim,Seattle,2023-08-05,Poetry,Books,21.2,21.2
T0359,C048,P003,1,2023-03-01 16:00:00,Store C,Kevin Singh,San Francisco,2023-05-22,Keyboard,Electronics,836.83,836.83
T0360,C028,P008,3,2023-03-01 20:00:00,Store A,Quinn Rodriguez,San Francisco,2023-03-23,Webcam,Electronics,1242.77,3728.31
T0361,C080,P023,1,2023-03-02 00:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Vacuum,Home & Garden,107.04,107.04
T0362,C053,P014,1,2023-03-02 04:00:00,Store C,Diana Kim,Sacramento,2023-06-06,Jacket,Clothing,100.98,100.98
T0363,C078,P027,1,2023-03-02 08:00:00,Store C,Diana Garcia,Seattle,2023-08-20,Curtains,Home & Garden,37.36,37.36
T0364,C035,P029,1,2023-03-02 12:00:00,Store B,Quinn Martinez,Sacramento,2023-04-13,Candle,Home & Garden,289.35,289.35
T0365,C071,P039,1,2023-03-02 16:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Poetry,Books,21.2,21.2
T0366,C075,P039,2,2023-03-02 20:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Poetry,Books,21.2,42.4
T0367,C015,P001,1,2023-03-03 00:00:00,Store A,Kevin Jackson,Seattle,2023-02-12,Laptop,Electronics,102.12,102.12
T0368,C058,P017,2,2023-03-03 04:00:00,Store A,Hannah Lee,Seattle,2023-06-21,Socks,Clothing,89.08,178.16
T0369,C032,P041,3,2023-03-03 08:00:00,Store A,Charlie Chen,Seattle,2023-04-04,Yoga Mat,Sports,372.88,1118.64
T0370,C018,P030,3,2023-03-03 12:00:00,Store B,Teresa Miller,San Francisco,2023-02-21,Picture Frame,Home & Garden,253.25,759.75
T0371,C100,P013,1,2023-03-03 16:00:00,Store A,Eric Davis,Seattle,2023-10-25,Sweater,Clothing,48.06,48.06
T0372,C057,P021,1,2023-03-03 20:00:00,Store B,Ian Chen,Seattle,2023-06-18,Coffee Maker,Home & Garden,293.12,293.12
T0373,C092,P019,1,2023-03-04 00:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Shorts,Clothing,102.87,102.87
T0374,C049,P019,1,2023-03-04 04:00:00,Store A,Patricia Chen,San Francisco,2023-05-25,Shorts,Clothing,102.87,102.87
T0375,C084,P025,1,2023-03-04 08:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Plant Pot,Home & Garden,92.19,92.19
T0376,C089,P022,2,2023-03-04 12:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Blender,Home & Garden,162.15,324.3
T0377,C079,P031,1,2023-03-04 16:00:00,Store C,Hannah Patel,Portland,2023-08-23,Fiction Novel,Books,37.84,37.84
T0378,C070,P017,1,2023-03-04 20:00:00,Store A,Eric Brown,Sacramento,2023-07-27,Socks,Clothing,89.08,89.08
T0379,C065,P023,1,2023-03-05 00:00:00,Store C,Patricia Anderson,Portland,2023-07-12,Vacuum,Home & Garden,107.04,107.04
T0380,C059,P032,2,2023-03-05 04:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Cookbook,Books,26.36,52.72
T0381,C097,P010,1,2023-03-05 08:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Power Bank,Electronics,234.24,234.24
T0382,C093,P010,2,2023-03-05 12:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Power Bank,Electronics,234.24,468.48
T0383,C099,P036,1,2023-03-05 16:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Comic Book,Books,31.97,31.97
T0384,C030,P008,3,2023-03-05 20:00:00,Store B,Teresa Davis,Seattle,2023-03-29,Webcam,Electronics,1242.77,3728.31
T0385,C087,P020,3,2023-03-06 00:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Scarf,Clothing,114.39,343.17
T0386,C098,P032,1,2023-03-06 04:00:00,Store C,Alice Davis,Portland,2023-10-19,Cookbook,Books,26.36,26.36
T0387,C039,P050,1,2023-03-06 08:00:00,Store A,Bob Thompson,Los Angeles,2023-04-25,Skateboard,Sports,37.31,37.31
T0388,C018,P014,1,2023-03-06 12:00:00,Store B,Teresa Miller,San Francisco,2023-02-21,Jacket,Clothing,100.98,100.98
T0389,C088,P050,1,2023-03-06 16:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Skateboard,Sports,37.31,37.31
T0390,C078,P028,2,2023-03-06 20:00:00,Store A,Diana Garcia,Seattle,2023-08-20,Pillow,Home & Garden,22.22,44.44
T0391,C093,P046,3,2023-03-07 00:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Water Bottle,Sports,187.65,562.95
T0392,C033,P024,2,2023-03-07 04:00:00,Store B,Eric Chen,Seattle,2023-04-07,Lamp,Home & Garden,241.63,483.26
T0393,C091,P015,3,2023-03-07 08:00:00,Store A,Alice Davis,Seattle,2023-09-28,Shoes,Clothing,31.1,93.3
T0394,C042,P022,1,2023-03-07 12:00:00,Store B,Diana Lee,San Francisco,2023-05-04,Blender,Home & Garden,162.15,162.15
T0395,C037,P030,1,2023-03-07 16:00:00,Store B,Eric Chen,Portland,2023-04-19,Picture Frame,Home & Garden,253.25,253.25
T0396,C037,P004,2,2023-03-07 20:00:00,Store B,Eric Chen,Portland,2023-04-19,Monitor,Electronics,465.48,930.96
T0397,C092,P013,1,2023-03-08 00:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Sweater,Clothing,48.06,48.06
T0398,C084,P023,2,2023-03-08 04:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Vacuum,Home & Garden,107.04,214.08
T0399,C074,P008,1,2023-03-08 08:00:00,Store B,Teresa Wilson,San Diego,2023-08-08,Webcam,Electronics,1242.77,1242.77
T0400,C060,P018,1,2023-03-08 12:00:00,Store C,Alice Brown,Portland,2023-06-27,Dress,Clothing,90.28,90.28
T0401,C095,P012,5,2023-03-08 16:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Jeans,Clothing,120.1,600.5
